EKİN TÜRÜ,TOPRAK TİPİ,BÖLGE,SICAKLIK,HAVA DURUMU,SU İHTİYACI
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,10-20,Normal,2.06
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,10-20,Güneşli,3.56
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,10-20,Ruzgarlı,3.0
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,10-20,Yağmurlu,0.1
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,20-30,Normal,3.0
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,20-30,Güneşli,4.5
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,20-30,Ruzgarlı,4.0
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,20-30,Yağmurlu,0.1
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,30-40,Normal,4.1
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,30-40,Güneşli,5.6
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,30-40,Ruzgarlı,5.1
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,30-40,Yağmurlu,0.1
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,40-50,Normal,5.15
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,40-50,Güneşli,6.65
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,40-50,Ruzgarlı,6.15
Pamuk,Islak,Marmara Ege Karadeniz Bölgesi,40-50,Yağmurlu,0.2
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,10-20,Normal,10.54
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,10-20,Güneşli,12.0
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,10-20,Ruzgarlı,11.54
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,10-20,Yağmurlu,2.54
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,20-30,Normal,11.5
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,20-30,Güneşli,13.0
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,20-30,Ruzgarlı,12.5
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,20-30,Yağmurlu,3.5
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,30-40,Normal,12.4
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,30-40,Güneşli,14.0
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,30-40,Ruzgarlı,13.4
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,30-40,Yağmurlu,4.4
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,40-50,Normal,13.6
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,40-50,Güneşli,15.0
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,40-50,Ruzgarlı,14.6
Karpuz,Kuru,İç ve Doğu Anadolu Bölgesi,40-50,Yağmurlu,5.6
Karpuz,Kuru,Akdeniz Bölgesi,10-20,Normal,9.6
Karpuz,Kuru,Akdeniz Bölgesi,10-20,Güneşli,11.0
Karpuz,Kuru,Akdeniz Bölgesi,10-20,Ruzgarlı,10.6
Karpuz,Kuru,Akdeniz Bölgesi,10-20,Yağmurlu,1.6
Karpuz,Kuru,Akdeniz Bölgesi,20-30,Normal,10.7
Karpuz,Kuru,Akdeniz Bölgesi,20-30,Güneşli,12.2
Karpuz,Kuru,Akdeniz Bölgesi,20-30,Ruzgarlı,11.7
Karpuz,Kuru,Akdeniz Bölgesi,20-30,Yağmurlu,2.7
Karpuz,Kuru,Akdeniz Bölgesi,30-40,Normal,11.6
Karpuz,Kuru,Akdeniz Bölgesi,30-40,Güneşli,13.1
Karpuz,Kuru,Akdeniz Bölgesi,30-40,Ruzgarlı,12.6
Karpuz,Kuru,Akdeniz Bölgesi,30-40,Yağmurlu,3.6
Karpuz,Kuru,Akdeniz Bölgesi,40-50,Normal,12.5
Karpuz,Kuru,Akdeniz Bölgesi,40-50,Güneşli,14.0
Karpuz,Kuru,Akdeniz Bölgesi,40-50,Ruzgarlı,13.5
Karpuz,Kuru,Akdeniz Bölgesi,40-50,Yağmurlu,4.5
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,10-20,Normal,8.4
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,10-20,Güneşli,9.9
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,10-20,Ruzgarlı,9.4
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,10-20,Yağmurlu,0.4
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,20-30,Normal,9.5
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,20-30,Güneşli,11.0
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,20-30,Ruzgarlı,10.5
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,20-30,Yağmurlu,1.5
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,30-40,Normal,10.4
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,30-40,Güneşli,11.9
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,30-40,Ruzgarlı,11.4
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,30-40,Yağmurlu,2.4
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Normal,11.35
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Güneşli,12.85
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Ruzgarlı,12.35
Karpuz,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Yağmurlu,3.3
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Normal,6.9
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Güneşli,8.4
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Ruzgarlı,7.9
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Yağmurlu,0.5
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Normal,7.82
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Güneşli,9.32
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Ruzgarlı,8.82
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Yağmurlu,0.8
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Normal,8.85
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Güneşli,10.35
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Ruzgarlı,9.85
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Yağmurlu,0.85
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Normal,9.7
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Güneşli,11.2
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Ruzgarlı,10.7
Karpuz,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Yağmurlu,1.7
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Normal,8.06
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Güneşli,9.56
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Ruzgarlı,9.0
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Yağmurlu,0.1
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Normal,9.1
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Güneşli,10.6
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Ruzgarlı,10.1
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Yağmurlu,1.1
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Normal,10.25
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Güneşli,11.75
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Ruzgarlı,11.25
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Yağmurlu,2.25
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Normal,11.1
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Güneşli,12.6
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Ruzgarlı,12.1
Karpuz,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Yağmurlu,3.1
Karpuz,Nemli,Akdeniz Bölgesi,10-20,Normal,7.15
Karpuz,Nemli,Akdeniz Bölgesi,10-20,Güneşli,8.65
Karpuz,Nemli,Akdeniz Bölgesi,10-20,Ruzgarlı,8.15
Karpuz,Nemli,Akdeniz Bölgesi,10-20,Yağmurlu,0.8
Karpuz,Nemli,Akdeniz Bölgesi,20-30,Normal,8.1
Karpuz,Nemli,Akdeniz Bölgesi,20-30,Güneşli,9.6
Karpuz,Nemli,Akdeniz Bölgesi,20-30,Ruzgarlı,9.1
Karpuz,Nemli,Akdeniz Bölgesi,20-30,Yağmurlu,0.1
Karpuz,Nemli,Akdeniz Bölgesi,30-40,Normal,9.2
Karpuz,Nemli,Akdeniz Bölgesi,30-40,Güneşli,10.7
Karpuz,Nemli,Akdeniz Bölgesi,30-40,Ruzgarlı,10.2
Karpuz,Nemli,Akdeniz Bölgesi,30-40,Yağmurlu,1.2
Karpuz,Nemli,Akdeniz Bölgesi,40-50,Normal,10.1
Karpuz,Nemli,Akdeniz Bölgesi,40-50,Güneşli,11.6
Karpuz,Nemli,Akdeniz Bölgesi,40-50,Ruzgarlı,11.1
Karpuz,Nemli,Akdeniz Bölgesi,40-50,Yağmurlu,2.1
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Normal,5.88
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Güneşli,7.38
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Ruzgarlı,6.88
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Yağmurlu,0.3
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Normal,6.8
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Güneşli,8.6
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Ruzgarlı,7.8
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Yağmurlu,0.6
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Normal,7.9
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Güneşli,9.4
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Ruzgarlı,8.9
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Yağmurlu,0.8
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Normal,8.7
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Güneşli,10.5
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Ruzgarlı,9.7
Karpuz,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Yağmurlu,0.7
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,10-20,Normal,4.34
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,10-20,Güneşli,5.84
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,10-20,Ruzgarlı,5.34
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,10-20,Yağmurlu,0.2
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,20-30,Normal,5.3
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,20-30,Güneşli,6.8
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,20-30,Ruzgarlı,6.3
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,20-30,Yağmurlu,0.3
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,30-40,Normal,6.35
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,30-40,Güneşli,7.85
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,30-40,Ruzgarlı,7.35
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,30-40,Yağmurlu,0.5
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,40-50,Normal,7.32
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,40-50,Güneşli,8.82
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,40-50,Ruzgarlı,8.32
Karpuz,Nemli,Marmara Ege Karadeniz Bölgesi,40-50,Yağmurlu,0.8
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,10-20,Normal,6.2
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,10-20,Güneşli,7.7
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,10-20,Ruzgarlı,7.2
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,10-20,Yağmurlu,0.5
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,20-30,Normal,7.2
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,20-30,Güneşli,8.7
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,20-30,Ruzgarlı,8.2
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,20-30,Yağmurlu,0.8
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,30-40,Normal,8.3
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,30-40,Güneşli,9.8
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,30-40,Ruzgarlı,9.3
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,30-40,Yağmurlu,0.3
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,40-50,Normal,9.4
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,40-50,Güneşli,10.9
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,40-50,Ruzgarlı,10.4
Karpuz,Islak,İç ve Doğu Anadolu Bölgesi,40-50,Yağmurlu,1.4
Karpuz,Islak,Akdeniz Bölgesi,10-20,Normal,5.3
Karpuz,Islak,Akdeniz Bölgesi,10-20,Güneşli,6.8
Karpuz,Islak,Akdeniz Bölgesi,10-20,Ruzgarlı,6.3
Karpuz,Islak,Akdeniz Bölgesi,10-20,Yağmurlu,0.3
Karpuz,Islak,Akdeniz Bölgesi,20-30,Normal,6.25
Karpuz,Islak,Akdeniz Bölgesi,20-30,Güneşli,7.75
Karpuz,Islak,Akdeniz Bölgesi,20-30,Ruzgarlı,7.25
Karpuz,Islak,Akdeniz Bölgesi,20-30,Yağmurlu,0.5
Karpuz,Islak,Akdeniz Bölgesi,30-40,Normal,7.35
Karpuz,Islak,Akdeniz Bölgesi,30-40,Güneşli,8.85
Karpuz,Islak,Akdeniz Bölgesi,30-40,Ruzgarlı,8.35
Karpuz,Islak,Akdeniz Bölgesi,30-40,Yağmurlu,0.8
Karpuz,Islak,Akdeniz Bölgesi,40-50,Normal,8.34
Karpuz,Islak,Akdeniz Bölgesi,40-50,Güneşli,9.84
Karpuz,Islak,Akdeniz Bölgesi,40-50,Ruzgarlı,9.34
Karpuz,Islak,Akdeniz Bölgesi,40-50,Yağmurlu,0.34
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,10-20,Normal,4.0
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,10-20,Güneşli,5.5
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,10-20,Ruzgarlı,5.0
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,10-20,Yağmurlu,0.2
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,20-30,Normal,5.06
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,20-30,Güneşli,6.56
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,20-30,Ruzgarlı,6.06
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,20-30,Yağmurlu,0.3
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,30-40,Normal,6.04
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,30-40,Güneşli,7.56
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,30-40,Ruzgarlı,7.06
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,30-40,Yağmurlu,0.5
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,40-50,Normal,7.05
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,40-50,Güneşli,8.56
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,40-50,Ruzgarlı,8.05
Karpuz,Islak,Güneydoğu Anadolu Bölgesi,40-50,Yağmurlu,0.8
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,10-20,Normal,2.48
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,10-20,Güneşli,3.98
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,10-20,Ruzgarlı,3.48
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,10-20,Yağmurlu,0.1
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,20-30,Normal,3.48
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,20-30,Güneşli,4.98
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,20-30,Ruzgarlı,4.48
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,20-30,Yağmurlu,0.1
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,30-40,Normal,4.48
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,30-40,Güneşli,5.98
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,30-40,Ruzgarlı,5.48
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,30-40,Yağmurlu,0.2
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,40-50,Normal,5.48
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,40-50,Güneşli,6.98
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,40-50,Ruzgarlı,6.48
Karpuz,Islak,Marmara Ege Karadeniz Bölgesi,40-50,Yağmurlu,0.3
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,10-20,Normal,6.12
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,10-20,Güneşli,7.62
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,10-20,Ruzgarlı,7.12
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,10-20,Yağmurlu,0.5
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,20-30,Normal,7.12
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,20-30,Güneşli,8.62
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,20-30,Ruzgarlı,8.12
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,20-30,Yağmurlu,0.8
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,30-40,Normal,8.12
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,30-40,Güneşli,9.62
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,30-40,Ruzgarlı,9.12
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,30-40,Yağmurlu,0.12
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,40-50,Normal,9.12
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,40-50,Güneşli,10.62
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,40-50,Ruzgarlı,10.12
TOMATO,Kuru,İç ve Doğu Anadolu Bölgesi,40-50,Yağmurlu,1.12
TOMATO,Kuru,Akdeniz Bölgesi,10-20,Normal,5.58
TOMATO,Kuru,Akdeniz Bölgesi,10-20,Güneşli,7.08
TOMATO,Kuru,Akdeniz Bölgesi,10-20,Ruzgarlı,6.58
TOMATO,Kuru,Akdeniz Bölgesi,10-20,Yağmurlu,0.3
TOMATO,Kuru,Akdeniz Bölgesi,20-30,Normal,6.58
TOMATO,Kuru,Akdeniz Bölgesi,20-30,Güneşli,8.08
TOMATO,Kuru,Akdeniz Bölgesi,20-30,Ruzgarlı,7.58
TOMATO,Kuru,Akdeniz Bölgesi,20-30,Yağmurlu,0.5
TOMATO,Kuru,Akdeniz Bölgesi,30-40,Normal,7.58
TOMATO,Kuru,Akdeniz Bölgesi,30-40,Güneşli,9.08
TOMATO,Kuru,Akdeniz Bölgesi,30-40,Ruzgarlı,8.58
TOMATO,Kuru,Akdeniz Bölgesi,30-40,Yağmurlu,0.8
TOMATO,Kuru,Akdeniz Bölgesi,40-50,Normal,8.58
TOMATO,Kuru,Akdeniz Bölgesi,40-50,Güneşli,10.08
TOMATO,Kuru,Akdeniz Bölgesi,40-50,Ruzgarlı,9.58
TOMATO,Kuru,Akdeniz Bölgesi,40-50,Yağmurlu,0.58
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,10-20,Normal,4.86
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,10-20,Güneşli,6.36
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,10-20,Ruzgarlı,5.86
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,10-20,Yağmurlu,0.2
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,20-30,Normal,5.86
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,20-30,Güneşli,7.36
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,20-30,Ruzgarlı,6.86
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,20-30,Yağmurlu,0.3
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,30-40,Normal,6.86
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,30-40,Güneşli,8.36
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,30-40,Ruzgarlı,7.86
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,30-40,Yağmurlu,0.5
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Normal,7.86
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Güneşli,9.36
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Ruzgarlı,8.86
TOMATO,Kuru,Güneydoğu Anadolu Bölgesi,40-50,Yağmurlu,0.8
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Normal,3.96
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Güneşli,5.46
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Ruzgarlı,4.96
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,10-20,Yağmurlu,0.1
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Normal,4.96
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Güneşli,6.46
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Ruzgarlı,5.96
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,20-30,Yağmurlu,0.2
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Normal,5.96
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Güneşli,7.46
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Ruzgarlı,6.96
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,30-40,Yağmurlu,0.3
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Normal,6.96
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Güneşli,8.46
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Ruzgarlı,7.96
TOMATO,Kuru,Marmara Ege Karadeniz Bölgesi,40-50,Yağmurlu,0.5
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Normal,4.68
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Güneşli,6.18
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Ruzgarlı,5.68
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,10-20,Yağmurlu,0.2
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Normal,5.68
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Güneşli,7.18
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Ruzgarlı,6.68
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,20-30,Yağmurlu,0.3
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Normal,6.68
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Güneşli,8.18
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Ruzgarlı,7.68
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,30-40,Yağmurlu,0.5
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Normal,7.68
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Güneşli,9.18
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Ruzgarlı,8.68
TOMATO,Nemli,İç ve Doğu Anadolu Bölgesi,40-50,Yağmurlu,0.8
TOMATO,Nemli,Akdeniz Bölgesi,10-20,Normal,4.14
TOMATO,Nemli,Akdeniz Bölgesi,10-20,Güneşli,5.64
TOMATO,Nemli,Akdeniz Bölgesi,10-20,Ruzgarlı,5.14
TOMATO,Nemli,Akdeniz Bölgesi,10-20,Yağmurlu,0.2
TOMATO,Nemli,Akdeniz Bölgesi,20-30,Normal,5.14
TOMATO,Nemli,Akdeniz Bölgesi,20-30,Güneşli,6.64
TOMATO,Nemli,Akdeniz Bölgesi,20-30,Ruzgarlı,6.14
TOMATO,Nemli,Akdeniz Bölgesi,20-30,Yağmurlu,0.3
TOMATO,Nemli,Akdeniz Bölgesi,30-40,Normal,6.14
TOMATO,Nemli,Akdeniz Bölgesi,30-40,Güneşli,7.64
TOMATO,Nemli,Akdeniz Bölgesi,30-40,Ruzgarlı,7.14
TOMATO,Nemli,Akdeniz Bölgesi,30-40,Yağmurlu,0.5
TOMATO,Nemli,Akdeniz Bölgesi,40-50,Normal,7.14
TOMATO,Nemli,Akdeniz Bölgesi,40-50,Güneşli,8.64
TOMATO,Nemli,Akdeniz Bölgesi,40-50,Ruzgarlı,8.14
TOMATO,Nemli,Akdeniz Bölgesi,40-50,Yağmurlu,0.8
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Normal,3.42
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Güneşli,4.92
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Ruzgarlı,4.42
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,10-20,Yağmurlu,0.1
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Normal,4.42
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Güneşli,5.92
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Ruzgarlı,5.42
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,20-30,Yağmurlu,0.2
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Normal,5.42
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Güneşli,6.92
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Ruzgarlı,6.42
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,30-40,Yağmurlu,0.3
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Normal,6.42
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Güneşli,7.92
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Ruzgarlı,7.42
TOMATO,Nemli,Güneydoğu Anadolu Bölgesi,40-50,Yağmurlu,0.5
